Extruder 1 current,Extruder speed,Extruder 1 head pressure,Extruder 1 head temperature,Calender 1 current,Calender 1 speed,Calender 1 film temperature,Calender 1 drive side roller distance,Calender 1 operation side roller distance,"Calender 1 drive side
Upper chamber pressure","Calvestor 1 drive side
Lower chamber pressure ","Calender 1 operating side
Upper chamber pressure ","Calves 1 operating side
Lower chamber pressure",calender width,Thickness measurement drive side,thickness measurement operation side
341.52,18.34,3.45,88.49,41.86,15.7,102.07,1.28,1.28,41.86,38.26,33.4,39.81,720.2,1.21,1.28
339.4,18.41,3.45,88.49,41.8,15.7,102.26,1.28,1.28,46.76,43.51,39.1,45.26,720.1,1.21,1.29
333.64,18.4,3.45,88.49,41.83,15.7,102.06,1.28,1.28,46.1,42.05,38.02,44.19,720.1,1.22,1.29
343.09,18.35,3.46,88.49,41.8,15.7,101.89,1.28,1.28,46.61,43.12,38.73,44.66,720,1.22,1.29
334.04,18.44,3.46,88.49,41.72,15.7,102.07,1.28,1.28,47.02,43.64,38.66,45.13,719.4,1.22,1.29
330.46,18.42,3.46,88.49,41.7,15.7,102.15,1.28,1.28,44.93,41.87,37.74,43.44,719.7,1.21,1.29
333.78,18.37,3.46,88.49,41.68,15.7,102.08,1.28,1.28,45.71,42.21,37.56,43.83,719.5,1.21,1.29
337.25,18.38,3.45,88.49,41.7,15.7,102.25,1.29,1.28,45.28,41.73,37.67,43.31,719.5,1.21,1.29
330.79,18.41,3.45,88.49,41.78,15.7,102.35,1.29,1.27,43.18,40.9,35.1,42.26,720.2,1.22,1.29
334.51,18.36,3.46,88.49,41.82,15.7,102.1,1.29,1.28,46.37,43.09,38.58,44.81,720.2,1.22,1.29
347.91,18.34,3.45,88.49,41.81,15.7,102.2,1.28,1.28,44.05,41.06,37.03,43.47,720,1.22,1.29
341.3,18.42,3.46,88.49,41.79,15.7,102.44,1.28,1.28,44.56,40.91,36.71,42.84,720.5,1.22,1.29
333.27,18.42,3.47,88.49,41.81,15.7,102.25,1.29,1.28,46.91,43.09,38.74,45.07,720.2,1.22,1.29
339.19,18.36,3.47,88.49,41.8,15.7,102.34,1.28,1.28,48.2,45.25,41.02,47.16,720,1.22,1.29
339.08,18.39,3.46,88.49,41.73,15.7,102.53,1.28,1.28,42.13,38.09,34.28,40.02,719.9,1.22,1.29
331.27,18.43,3.46,88.49,41.78,15.7,102.51,1.29,1.28,47.57,43.97,39.28,45.65,719.6,1.22,1.29
333.93,18.37,3.46,88.49,41.81,15.7,102.31,1.29,1.28,60.88,58.8,55.37,61.89,719.8,1.22,1.29
339.15,18.37,3.46,88.49,41.86,15.7,102.39,1.29,1.28,43.04,39.43,34.55,40.96,720.2,1.22,1.29
333.09,18.42,3.45,88.49,41.84,15.7,102.48,1.29,1.28,51.2,47.66,42.65,49.1,720,1.22,1.29
335.75,18.36,3.45,88.49,41.81,15.7,102.28,1.28,1.28,40.46,36.95,31.04,38.06,720.4,1.22,1.29
344.99,18.35,3.45,88.49,41.73,15.7,102.42,1.28,1.28,46.42,43.19,38.37,44.69,720.3,1.22,1.29
342.11,18.41,3.46,88.49,41.73,15.7,102.7,1.28,1.28,47.75,44.18,39.47,45.21,720.2,1.22,1.29
334.08,18.42,3.47,88.5,41.77,15.7,102.46,1.28,1.28,48.49,44.66,40.93,46.85,720.4,1.22,1.29
337.87,18.37,3.47,88.5,41.84,15.7,102.3,1.29,1.28,44.56,41.03,36.8,42.73,720.1,1.22,1.29
339.51,18.38,3.47,88.5,41.81,15.7,102.39,1.28,1.28,46.87,42.89,38.84,45.05,719.6,1.22,1.29
332.32,18.43,3.47,88.5,41.83,15.7,102.41,1.28,1.28,46.52,42.91,38.51,44.87,719.8,1.21,1.29
334.84,18.37,3.46,88.5,41.78,15.7,102.11,1.28,1.28,46.24,42.86,37.64,44.07,719.2,1.21,1.28
346.96,18.34,3.45,88.5,41.78,15.7,102.36,1.28,1.28,47.14,44.22,38.9,45.51,719.2,1.21,1.28
344.88,18.4,3.45,88.5,41.78,15.7,102.6,1.29,1.28,44.6,40.67,36.03,42.42,719.6,1.21,1.28
339.08,18.41,3.46,88.5,41.81,15.7,102.21,1.29,1.28,24.61,22.83,17.01,24.67,719.4,1.21,1.28
347.29,18.35,3.47,88.5,41.84,15.7,102.13,1.29,1.28,49.1,45.45,40.55,46.82,719.7,1.21,1.28
342.98,18.42,3.47,88.5,41.86,15.7,102.37,1.29,1.28,43.73,40.71,35.8,42.4,719.8,1.22,1.29
331.92,18.44,3.47,88.5,41.92,15.7,102.42,1.28,1.28,44.56,40.44,35.9,42.2,719.6,1.22,1.29
337.25,18.35,3.47,88.5,41.92,15.7,102.2,1.28,1.28,47.59,44.05,39.69,45.88,720.1,1.22,1.29
346.34,18.35,3.46,88.5,41.85,15.7,102.38,1.28,1.28,47.05,43.28,38.66,45.03,719.5,1.22,1.29
342.36,18.41,3.47,88.5,41.84,15.7,102.55,1.28,1.28,44.92,41.15,36.94,43.02,719.4,1.21,1.28
338.93,18.39,3.47,88.51,41.86,15.7,102.17,1.28,1.28,48.56,46.69,42.51,49.13,719.8,1.21,1.28
345.43,18.36,3.48,88.51,41.91,15.7,102.04,1.29,1.28,46.31,42.53,37.89,44.25,719.6,1.21,1.28
340.75,18.41,3.48,88.51,41.99,15.7,102.37,1.28,1.28,47.33,43.82,38.95,45.78,720,1.21,1.28
331.19,18.43,3.48,88.5,42.08,15.7,102.23,1.29,1.28,44.08,40.25,35.58,42.26,720.1,1.21,1.28
336.81,18.35,3.47,88.5,42.09,15.7,102.1,1.28,1.28,34.81,29.73,24.91,31.63,720.1,1.21,1.28
338.24,18.41,3.47,88.5,42.09,15.7,102.39,1.28,1.28,57.57,53.1,47.76,54.39,720.2,1.22,1.29
324.62,18.44,3.47,88.51,42.04,15.7,102.44,1.29,1.28,44.51,41.19,36.29,43.02,720.2,1.22,1.29
327.91,18.37,3.46,88.51,41.96,15.7,102.07,1.28,1.28,41.86,37.74,33.02,39.54,719.7,1.22,1.29
333.02,18.38,3.45,88.51,41.83,15.7,102.08,1.28,1.28,42.24,38.29,33.42,40.14,719.8,1.22,1.29
333.16,18.39,3.45,88.51,41.78,15.7,102.23,1.29,1.28,50.8,45.43,41.63,47.94,719.2,1.22,1.28
331.12,18.4,3.45,88.5,41.75,15.7,101.96,1.28,1.28,41.09,37.33,32.87,39.53,719.2,1.21,1.28
340.28,18.33,3.45,88.5,41.8,15.7,101.97,1.29,1.28,45.24,41.89,37.26,43.65,719.7,1.21,1.28
342.62,18.4,3.45,88.5,41.84,15.7,102.22,1.28,1.28,44.56,41.72,37.51,44.29,719.6,1.21,1.28
329.4,18.44,3.46,88.51,41.95,15.7,102.07,1.28,1.28,47.54,43.58,38.79,45.39,720,1.21,1.28
337.32,18.34,3.47,88.51,41.91,15.7,101.77,1.28,1.28,47.51,44.25,39.7,46.11,720,1.21,1.28
338.71,18.4,3.46,88.51,41.84,15.7,101.98,1.28,1.28,46.94,43.25,38.99,44.97,720,1.22,1.28
331.12,18.43,3.46,88.51,41.81,15.7,102.17,1.29,1.27,45.82,42.26,37.69,43.99,720.3,1.22,1.29
332.91,18.37,3.46,88.51,41.73,15.7,101.88,1.29,1.28,46.04,42.22,37.48,44.7,720,1.22,1.29
340.72,18.37,3.45,88.51,41.7,15.7,102.01,1.28,1.28,58.06,54.4,39.37,45.93,719.2,1.22,1.29
328.89,18.44,3.46,88.51,41.73,15.7,102.2,1.29,1.28,50.78,47.75,42.96,49.02,719.6,1.21,1.28
322.51,18.42,3.46,88.51,41.75,15.7,102,1.29,1.28,43.64,40.28,35.58,41.98,719.4,1.22,1.28
334.55,18.37,3.45,88.51,41.76,15.7,101.85,1.28,1.28,43.64,40.32,35.88,42,719.8,1.21,1.28
339.88,18.37,3.45,88.51,41.72,15.7,102.11,1.28,1.28,45.65,42.74,37.31,43.73,720.5,1.21,1.28
332.29,18.42,3.45,88.52,41.69,15.7,102.16,1.28,1.28,43.69,39.96,36.14,42.06,720.7,1.21,1.29
332.47,18.37,3.45,88.51,41.64,15.7,101.96,1.28,1.28,45.05,41.6,37.23,43.56,720.5,1.22,1.29
347.32,18.33,3.45,88.51,41.59,15.7,102.15,1.28,1.28,50.17,46.56,41.41,47.82,720.5,1.22,1.29
343.82,18.41,3.45,88.51,41.63,15.7,102.31,1.28,1.28,43,39.25,35.29,41.2,720.3,1.22,1.29
337.73,18.41,3.46,88.51,41.72,15.7,101.89,1.28,1.28,45.23,41.51,37.27,43.24,720.5,1.22,1.29
343.02,18.42,3.46,88.51,41.7,15.7,101.83,1.28,1.28,46.42,42.13,38.71,44.45,720.1,1.22,1.29
343.02,18.42,3.46,88.51,41.71,15.7,102.08,1.28,1.28,46.43,43.01,38.57,44.75,719.3,1.22,1.29
331.67,18.44,3.46,88.51,41.68,15.7,101.91,1.28,1.28,41.32,38.71,34.26,39.99,719.8,1.22,1.29
334.95,18.37,3.46,88.52,41.64,15.7,101.8,1.28,1.28,43.22,39.88,35.42,41.63,719.8,1.22,1.29
338.27,18.38,3.45,88.52,41.66,15.7,102.16,1.29,1.28,45.21,41.7,37.28,43.22,719.6,1.22,1.29
333.38,18.41,3.46,88.52,41.7,15.7,102.29,1.29,1.28,26.48,24.44,20.24,27.36,720.2,1.22,1.29
331.37,18.39,3.47,88.52,41.76,15.7,101.89,1.28,1.28,47.2,43.72,38.86,45.48,719.7,1.22,1.29
340.24,18.34,3.47,88.52,41.81,15.7,101.95,1.29,1.28,45.78,42.55,37.71,44.28,720.1,1.22,1.29
337.8,18.4,3.47,88.51,41.83,15.7,102.2,1.28,1.28,42.11,38.28,34.52,40.38,720.2,1.22,1.29
333.75,18.4,3.47,88.51,41.86,15.7,101.99,1.28,1.28,47.88,43.85,39.49,45.84,719.4,1.22,1.29
346.78,18.32,3.46,88.52,41.78,15.7,101.88,1.29,1.28,42.57,39.1,34.47,40.9,719.5,1.22,1.29
348.16,18.39,3.46,88.52,41.75,15.7,102.18,1.29,1.28,48.07,44.34,40.51,46.72,719.4,1.22,1.29
341.34,18.41,3.47,88.52,41.79,15.7,102.1,1.28,1.28,45.7,41.22,37,42.9,718.7,1.22,1.29
346.92,18.35,3.48,88.52,41.9,15.7,101.82,1.28,1.28,45.94,42.52,37.81,44.76,719.8,1.21,1.29
346.49,18.41,3.48,88.52,42.01,15.7,101.94,1.28,1.28,45.66,41.12,37.03,43.35,719.8,1.21,1.28
331.56,18.46,3.48,88.52,42.11,15.7,102.16,1.28,1.28,43.12,37.82,32.84,39.32,719.5,1.21,1.28
328.42,18.4,3.47,88.52,42.14,15.7,101.85,1.29,1.28,52.78,48.15,42.24,49.33,720,1.21,1.28
341.78,18.33,3.47,88.52,42.08,15.7,101.85,1.29,1.28,42.02,38.15,33.13,39.69,719.5,1.22,1.28
339.26,18.4,3.47,88.52,42.07,15.7,102.17,1.28,1.28,46.85,42.74,38.24,44.95,719.9,1.22,1.29
334.04,18.41,3.47,88.52,42.08,15.7,102.01,1.28,1.28,45.82,42.04,37.42,44.01,720.1,1.22,1.29
342.8,18.34,3.47,88.52,42.02,15.7,101.77,1.28,1.28,42.99,38.67,34.46,40.71,719.3,1.22,1.29
342.98,18.4,3.47,88.52,42.01,15.7,101.98,1.28,1.28,46.19,42.83,37.04,44.06,719.5,1.21,1.28
334.84,18.43,3.47,88.52,42.03,15.7,102.09,1.28,1.28,35.39,32.13,28.49,34.47,719.3,1.21,1.28
334.81,18.38,3.47,88.52,42.07,15.7,101.74,1.28,1.28,45.37,41.79,37.07,43.66,719.1,1.21,1.28
340.72,18.38,3.46,88.52,42.08,15.7,101.88,1.29,1.28,44.62,41.06,36.23,42.91,719.9,1.21,1.28
334.88,18.42,3.45,88.52,42.05,15.7,102.18,1.29,1.28,33.73,29.74,25.11,32.34,719.7,1.21,1.28
334.88,18.38,3.46,88.52,41.97,15.7,101.84,1.28,1.28,44.83,43.21,38.25,44.59,719.7,1.21,1.28
350.32,18.31,3.46,88.52,41.9,15.7,101.65,1.29,1.28,43.01,38.35,34.87,40.71,720.4,1.21,1.28
346.74,18.41,3.46,88.52,41.91,15.7,101.92,1.29,1.28,44.47,40.67,35.95,42.48,719.7,1.22,1.29
341.38,18.42,3.48,88.52,42.04,15.7,101.91,1.28,1.28,46.49,42.83,38.21,45.05,719.7,1.22,1.29
337.8,18.41,3.49,88.52,42.1,15.7,101.67,1.28,1.28,45.38,41.54,36.46,42.97,719.7,1.22,1.29
336.08,18.39,3.48,88.52,42.12,15.7,101.95,1.29,1.28,48.61,42.62,37.36,44.24,718.9,1.22,1.29
328.13,18.44,3.48,88.53,42.12,15.7,102.17,1.28,1.28,43.06,37.81,33.48,40.21,719.2,1.21,1.29
326.23,18.39,3.46,88.53,42.09,15.7,101.82,1.28,1.28,47.4,42.79,38.48,44.61,719.5,1.22,1.29
336.38,18.35,3.46,88.53,42.02,15.7,101.77,1.28,1.28,44.29,40.68,35.91,42.78,719.2,1.22,1.29
333.93,18.4,3.46,88.53,42.05,15.7,101.97,1.28,1.28,47.74,44.03,39.28,46.3,720.2,1.22,1.29
334.26,18.38,3.47,88.53,42.05,15.7,101.82,1.28,1.28,42.73,38.94,34.64,41.15,720,1.22,1.29
342.43,18.4,3.47,88.52,42.12,15.7,102.23,1.28,1.28,54.28,50.67,43.48,50.34,720.8,1.22,1.29
342.43,18.4,3.47,88.52,42.12,15.7,102.23,1.28,1.28,54.28,50.67,43.48,50.34,720.8,1.22,1.29
337.8,18.37,3.48,88.52,42.16,15.7,101.78,1.28,1.28,41.93,38.32,34.06,40.61,720.1,1.22,1.29
337.8,18.37,3.48,88.52,42.16,15.7,101.78,1.28,1.28,41.93,38.32,34.06,40.61,720.1,1.22,1.29
347.65,18.35,3.48,88.53,42.09,15.7,101.87,1.28,1.28,51.57,43.48,38.98,44.1,720.1,1.22,1.29
340.54,18.43,3.48,88.53,42.05,15.7,102.02,1.28,1.28,46.81,42.8,38.33,45,719.6,1.22,1.29
333.46,18.41,3.48,88.53,42.07,15.7,101.75,1.28,1.28,45.15,40.86,36.35,43.13,720.2,1.22,1.29
340.43,18.37,3.47,88.53,42.09,15.7,101.82,1.28,1.28,44.37,40.6,36.13,43.04,720.2,1.22,1.29
337.51,18.4,3.47,88.53,42.17,15.7,101.99,1.29,1.28,48.41,44.44,40.17,46.7,719.8,1.22,1.29
336.63,18.39,3.47,88.53,42.17,15.7,101.84,1.28,1.28,45.01,40.95,36.57,43.21,720.3,1.22,1.29
347.25,18.33,3.46,88.53,42.07,15.7,101.68,1.29,1.28,55.35,50.04,46.65,52.48,720.1,1.22,1.29
350.1,18.39,3.46,88.53,42.04,15.7,101.9,1.28,1.28,47.2,43.25,38.39,44.98,719.9,1.22,1.29
338.82,18.44,3.47,88.53,42.05,15.7,102,1.28,1.28,36.58,32.62,28.75,34.87,720.4,1.22,1.29
340.75,18.38,3.48,88.53,42.03,15.7,101.71,1.28,1.28,39.83,35.29,32.01,38.24,719.6,1.22,1.29
344.84,18.38,3.48,88.53,41.97,15.7,101.81,1.29,1.28,57.1,52.58,47.83,54.68,719.3,1.22,1.29
342,18.41,3.48,88.53,42.04,15.7,102.03,1.29,1.28,44.84,41.48,36.62,43.47,719.7,1.22,1.29
335.72,18.41,3.48,88.53,42.07,15.7,101.77,1.28,1.28,44.72,41.43,36.86,43.91,719.6,1.22,1.29
340.54,18.36,3.47,88.53,42.16,15.7,101.73,1.29,1.28,47.52,43.44,38.9,45.21,720.5,1.22,1.29
343.49,18.39,3.47,88.54,42.16,15.7,102.01,1.28,1.28,43.18,39.45,34.17,41.36,720.3,1.22,1.29
336.12,18.41,3.47,88.53,42.1,15.7,101.93,1.28,1.28,43.94,40.13,35.84,42.26,719.9,1.22,1.29
342.51,18.35,3.47,88.53,42.05,15.7,101.71,1.28,1.28,43.52,39.55,35.41,41.85,720.4,1.22,1.29
337.51,18.42,3.47,88.53,42.01,15.7,101.96,1.29,1.28,45.77,41.75,37.38,43.59,720.2,1.22,1.29
332.43,18.41,3.47,88.53,42.02,15.7,102.1,1.28,1.28,45.95,41.89,37.57,43.79,719.6,1.22,1.3
334,18.37,3.47,88.53,42.05,15.7,101.75,1.29,1.28,43.89,40.28,35.38,41.67,719.7,1.22,1.3
346.52,18.35,3.47,88.53,42.02,15.7,101.65,1.29,1.28,51.01,46.81,42.74,48.58,718.9,1.22,1.29
334.51,18.45,3.47,88.53,42.01,15.7,101.9,1.28,1.28,38.71,33.93,26.78,33.26,719,1.22,1.29
333.56,18.39,3.46,88.53,42.01,15.7,101.77,1.28,1.28,43.37,40.43,35.94,41.93,719.4,1.22,1.29
343.67,18.33,3.46,88.53,41.97,15.7,101.79,1.29,1.28,47.46,43.4,39.2,45.89,719.1,1.22,1.29
337.29,18.43,3.46,88.53,41.94,15.7,102.03,1.29,1.28,51.22,47.84,43.47,49.73,719.7,1.22,1.29
331.16,18.42,3.46,88.53,41.93,15.7,101.92,1.28,1.28,34.13,30.23,28.27,34.26,719.5,1.22,1.29
339.26,18.37,3.46,88.53,41.83,15.7,101.73,1.29,1.28,43.06,38.95,36,41.61,720.2,1.22,1.3
339.26,18.37,3.46,88.53,41.83,15.7,101.73,1.29,1.28,43.06,38.95,36,41.61,720.2,1.22,1.3
330.21,18.44,3.46,88.53,41.85,15.7,102.01,1.28,1.28,50.87,47.3,40.79,47.94,719.8,1.22,1.3
322.1,18.42,3.46,88.53,41.82,15.7,101.69,1.28,1.28,46.87,42.53,39.17,45.11,719.5,1.22,1.3
327.21,18.37,3.46,88.53,41.73,15.7,101.76,1.29,1.28,65.18,59.7,57.2,62.49,720,1.22,1.29
328.35,18.39,3.45,88.53,41.65,15.7,101.99,1.28,1.28,47.24,42.88,38.43,44.59,719.4,1.22,1.29
325.17,18.4,3.45,88.53,41.6,15.7,101.82,1.29,1.28,46.55,43.56,38.92,45.2,719.9,1.22,1.29
333.16,18.34,3.45,88.53,41.56,15.7,101.51,1.28,1.28,43.79,40.89,36.81,43.07,720.2,1.22,1.29
340.79,18.36,3.45,88.54,41.57,15.7,101.69,1.28,1.28,41.03,36.82,32.86,38.74,719.9,1.22,1.29
331.23,18.43,3.45,88.54,41.64,15.7,101.8,1.28,1.28,45.2,41.94,37.04,43.53,720.7,1.22,1.29
333.38,18.37,3.46,88.54,41.64,15.7,101.58,1.29,1.28,58.88,53.93,50.07,55.58,720.6,1.22,1.29
341.27,18.36,3.46,88.54,41.59,15.7,101.81,1.29,1.28,47.27,44.05,39.7,45.83,720.5,1.22,1.29
341.3,18.39,3.45,88.54,41.58,15.7,102.03,1.29,1.28,49.22,45.96,41.79,47.45,721.2,1.22,1.29
341.78,18.38,3.45,88.54,41.52,15.7,101.61,1.29,1.28,41.66,38.5,34.16,39.91,720.4,1.22,1.29
347.65,18.36,3.45,88.54,41.41,15.7,101.41,1.28,1.28,49.46,46.52,41.19,47.53,719.7,1.22,1.29
344.55,18.41,3.45,88.54,41.39,15.7,101.59,1.28,1.28,32.11,27.81,23.44,29.95,719.9,1.22,1.29
333.67,18.44,3.46,88.54,41.43,15.7,101.59,1.29,1.28,47.62,44.58,39.9,46.37,719.6,1.22,1.29
333.56,18.39,3.46,88.54,41.54,15.7,101.41,1.28,1.28,43.6,40.11,35.29,41.45,719.8,1.22,1.29
334.7,18.39,3.46,88.54,41.59,15.7,101.55,1.29,1.28,37.9,35.5,32.13,37.77,720,1.22,1.29
331.19,18.41,3.46,88.54,41.6,15.7,101.73,1.28,1.28,43.72,40.8,35.65,42.03,719.4,1.22,1.29
323.09,18.43,3.46,88.54,41.56,15.7,101.32,1.29,1.28,45.47,42.02,37.26,43.47,719.8,1.22,1.29
330.83,18.35,3.45,88.54,41.45,15.7,101.23,1.28,1.28,41.03,36.5,34.32,39.96,719.8,1.22,1.29
334.77,18.37,3.45,88.54,41.41,15.7,101.48,1.29,1.28,32.26,27.87,25.09,30.5,719.3,1.23,1.29
330.35,18.41,3.45,88.54,41.38,15.7,101.43,1.29,1.28,44.2,40.89,37.1,42.69,719.6,1.22,1.29
333.93,18.36,3.45,88.54,41.33,15.7,101.23,1.29,1.28,42.63,39.22,34.52,41,718.8,1.22,1.29
332.47,18.4,3.45,88.54,41.33,15.7,101.52,1.28,1.28,44,41.03,35.95,42.26,718.6,1.22,1.29
331.67,18.39,3.45,88.54,41.38,15.7,101.77,1.29,1.28,45.85,42.26,38.46,44.08,719.4,1.22,1.29
336.92,18.35,3.45,88.54,41.44,15.7,101.45,1.28,1.28,43.15,39.88,35.43,41.16,718.9,1.22,1.28
344.62,18.37,3.45,88.54,41.49,15.7,101.47,1.29,1.28,47.24,43.53,38.98,44.78,719.5,1.21,1.28
333.31,18.43,3.46,88.54,41.48,15.7,101.72,1.29,1.28,44.35,41.24,36.36,42.75,720.2,1.21,1.28
336.96,18.36,3.46,88.54,41.51,15.7,101.58,1.28,1.28,43.73,40.67,35.32,42.4,720.1,1.21,1.28
349.92,18.34,3.47,88.54,41.49,15.7,101.42,1.28,1.28,47.02,44.53,39.76,46.26,720.7,1.22,1.29
331.37,18.48,3.47,88.55,41.51,15.7,101.7,1.28,1.28,39.22,35.11,30.61,37.03,720.6,1.22,1.29
320.68,18.44,3.47,88.54,41.55,15.7,101.67,1.28,1.28,43.57,39.98,35.26,41.81,719.9,1.22,1.29
332.36,18.34,3.46,88.54,41.49,15.7,101.33,1.29,1.28,52.36,48.72,45.96,52.23,719.9,1.21,1.28
338.82,18.36,3.45,88.54,41.46,15.7,101.35,1.28,1.28,44.75,41.73,36.97,43.5,719.4,1.21,1.28
330.06,18.43,3.45,88.54,41.46,15.7,101.55,1.28,1.28,39.8,36.23,31.47,37.07,719.4,1.21,1.28
331.3,18.38,3.46,88.54,41.49,15.7,101.32,1.28,1.28,55.7,48.26,46.63,51.02,720.1,1.21,1.28
338.6,18.35,3.46,88.54,41.5,15.7,101.32,1.29,1.28,44.87,41.49,36.29,42.6,719.8,1.21,1.28
337,18.41,3.46,88.54,41.48,15.7,101.62,1.28,1.28,46.94,43.92,38.99,45.68,719.6,1.21,1.28
335.75,18.38,3.45,88.54,41.46,15.7,101.55,1.28,1.28,42.69,39.78,33.73,40.31,719.8,1.21,1.28
348.53,18.33,3.46,88.54,41.46,15.7,101.25,1.28,1.28,48.72,44.7,39.58,45.5,719.3,1.21,1.28
342.29,18.43,3.46,88.54,41.54,15.7,101.42,1.28,1.28,41.78,37.84,33.42,39.48,719.8,1.21,1.28
333.05,18.43,3.46,88.54,41.59,15.7,101.61,1.28,1.28,35.87,31.71,27.15,33.53,719.7,1.21,1.28
339.92,18.35,3.46,88.54,41.56,15.7,101.31,1.28,1.28,40.89,36.65,32.43,38.2,719,1.21,1.28
342.98,18.38,3.46,88.54,41.5,15.7,101.33,1.29,1.28,44.6,41.21,36.54,42.82,719.7,1.21,1.28
335.68,18.42,3.47,88.54,41.51,15.7,101.7,1.28,1.28,39.01,35.7,30.77,37.33,719.6,1.21,1.28
329.33,18.41,3.47,88.54,41.55,15.7,101.59,1.28,1.28,43.91,38.34,35.79,40.94,719.6,1.21,1.28
338.09,18.35,3.46,88.54,41.59,15.7,101.39,1.28,1.28,41.62,37.9,33.31,39.74,720.4,1.21,1.28
337.91,18.39,3.46,88.54,41.62,15.7,101.66,1.29,1.28,57.3,54.95,51.22,57.65,720.2,1.21,1.28
334.73,18.39,3.47,88.54,41.7,15.7,101.78,1.29,1.28,44.99,41.54,36.82,43.31,720.1,1.21,1.28
341.85,18.36,3.47,88.54,41.73,15.7,101.57,1.28,1.28,46.48,43.61,38.87,45.17,720.9,1.21,1.28
336.3,18.42,3.48,88.54,41.8,15.7,101.78,1.29,1.28,54.22,51.42,49.49,55.51,720.3,1.21,1.29
329.99,18.42,3.48,88.54,41.79,15.7,102.01,1.28,1.28,39.25,35.2,31.78,37.69,720.5,1.21,1.29
331.16,18.38,3.48,88.54,41.77,15.7,101.73,1.28,1.28,41.65,37,32.75,38.85,720.2,1.21,1.28
343.67,18.33,3.48,88.54,41.74,15.7,101.63,1.28,1.28,45.43,41.98,37.45,43.88,719.4,1.21,1.28
337.73,18.42,3.48,88.54,41.83,15.7,101.79,1.29,1.28,46.78,41.99,40.51,46.47,720.1,1.21,1.28
331.78,18.41,3.49,88.54,41.99,15.7,101.81,1.28,1.28,42.52,38.43,33.62,40.41,720.1,1.21,1.28
346.27,18.31,3.49,88.54,42.17,15.7,101.66,1.28,1.28,45.76,41.61,37.54,44.01,720,1.21,1.28
345.24,18.41,3.49,88.54,42.27,15.7,101.88,1.28,1.28,46.64,42.4,38.48,45.18,720.5,1.21,1.28
330.1,18.45,3.5,88.54,42.29,15.7,102.06,1.28,1.28,44.27,39.58,35.64,42.2,720,1.21,1.28
332.47,18.38,3.49,88.54,42.25,15.7,101.71,1.28,1.28,46.01,41.89,37.53,44.13,720.2,1.21,1.28
334.62,18.39,3.48,88.54,42.16,15.7,101.78,1.29,1.28,44.47,40.5,36,42.57,720.4,1.22,1.29
336.05,18.38,3.47,88.55,42.14,15.7,101.97,1.29,1.28,43.64,39.13,34.76,41.17,719.5,1.22,1.29
338.09,18.37,3.47,88.55,42.11,15.7,101.77,1.28,1.28,42.44,37.6,33.07,39.7,719.6,1.22,1.28
341.38,18.39,3.47,88.55,42.13,15.7,101.71,1.28,1.28,43.48,39.07,34.93,41.28,719.3,1.21,1.28
322.69,18.42,3.47,88.54,42.16,15.7,102,1.28,1.28,49.76,45.75,41.23,47.88,719.8,1.21,1.28
322.69,18.42,3.47,88.54,42.16,15.7,102,1.28,1.28,49.76,45.75,41.23,47.88,719.8,1.21,1.28
329.04,18.35,3.46,88.54,42.12,15.7,101.73,1.29,1.28,45.83,41.42,37.07,43.53,719.8,1.21,1.28
339.4,18.34,3.46,88.54,42.04,15.7,101.73,1.28,1.28,46.62,42.44,37.81,44.52,719.7,1.21,1.28
338.6,18.39,3.47,88.54,42.04,15.7,101.84,1.29,1.27,47.37,43.33,38.73,45.12,720.2,1.21,1.28
337.36,18.38,3.47,88.54,42.06,15.7,101.66,1.29,1.28,47.85,43.12,40.16,45.66,719.9,1.22,1.28
342.62,18.37,3.48,88.54,42.1,15.7,101.73,1.29,1.28,46.54,42.61,38.74,45.6,719.6,1.22,1.29
340.1,18.4,3.49,88.54,42.23,15.7,102,1.29,1.28,62.22,58.14,54.1,60.06,720,1.22,1.29
333.27,18.42,3.49,88.54,42.26,15.7,101.72,1.29,1.28,47.93,43.66,39.38,46.16,719.1,1.22,1.29
339.99,18.36,3.48,88.54,42.18,15.7,101.5,1.29,1.28,40.36,37.98,33.89,40.47,719.4,1.22,1.28
336.41,18.41,3.47,88.54,42.07,15.7,101.75,1.29,1.28,35.66,35,26.25,34.34,719.6,1.22,1.28
331.05,18.42,3.46,88.54,42.06,15.7,101.8,1.28,1.28,43.16,39.4,34.7,41.79,719.4,1.22,1.29
340.54,18.34,3.46,88.54,42.02,15.7,101.64,1.29,1.28,49.74,45.96,41.41,48.3,719.9,1.22,1.29
338.13,18.42,3.46,88.54,42.01,15.7,101.91,1.28,1.28,43.42,40.14,35.38,42.18,719.8,1.22,1.29
329.84,18.43,3.46,88.54,42.06,15.7,102,1.29,1.28,50.51,46.64,41.64,49.13,719.7,1.22,1.29
336.85,18.34,3.46,88.54,41.99,15.7,101.65,1.28,1.28,45.35,41.6,37.27,43.98,720.4,1.22,1.29
346.38,18.34,3.46,88.54,41.96,15.7,101.74,1.28,1.28,46.9,43.51,38.39,45.48,719.9,1.22,1.29
339.55,18.43,3.46,88.54,41.91,15.7,102.07,1.28,1.28,38.57,38.5,30.71,38.73,719.8,1.22,1.29
333.67,18.41,3.46,88.54,41.84,15.7,101.95,1.28,1.28,47.66,43.76,38.62,44.96,720.2,1.22,1.29
